Prov.0.0	¶ The prouerbes of Salomon.
Prov.11.21	The wycked amendeth not for plage vpon plage, but the sede of the ryghteous shalbe preserued.
Prov.11.22	A fayre woman without discrete maners, is lyke a rynge of gold in a swynes snoute.
Prov.11.23	The desyre of the ryghteous is acceptable, but the hope of the vngodly is indignacyon.
Prov.11.24	Some man geueth out his goodes, and is the rycher, but the nygard (hauynge ynough) wyll departe from nothynge, and yet is euer in pouertye.
Prov.11.25	He that is liberall in geuynge, shall haue plenty, and he that watereth, shall be watered also him selfe.
Prov.11.26	Who so hoordeth vp his corne, shalbe cursed amonge the people: but blessynge shall lyght vpon his head that geueth foode.
Prov.11.27	He that laboureth for honesty, fyndeth his desyre: but who so seketh after myschefe, it shall happen vnto hym.
Prov.11.28	He that trusteth in his ryches, shall haue a fall, but the ryghteous shall floryshe as the grene leafe.
Prov.11.29	Who so maketh disquyetnes in his awne house, he shall haue wynde for his heritage, and the foole shalbe seruaunt to the wyse.
Prov.11.30	The frute of the ryghteous is a tree of lyfe: and he that endeuoureth him selfe to wynne mens soules is wyse.
Prov.11.31	If the ryghteous be recompensed vpon earth, howe moch more then the vngodly and the synner?
Prov.12.1	Who so loueth wysdome, wyll be content to be refourmed: but he the hateth to be reproued, is a foole.
Prov.12.2	A good man is acceptable vnto the Lorde, but the wycked ymaginer will he condempne.
Prov.12.3	A man cannot endure in vngodlynesse, but the rote of the ryghteous shall not be moued.
Prov.12.4	A huswifly woman is a crowne vnto her husbande: but she that behaueth her selfe vnhonestly, is a corrupcion in hys bones.
Prov.12.5	The thoughtes of the ryghteous are ryght, but the ymaginacion of the vngodly are disceatfull.
Prov.12.6	The talkynge of the vngodly is howe they maye laye wayte for bloud, but the mouth of the ryghteous wyll deliuer them.
Prov.12.7	God ouer turneth the estate of the wycked Ꟶ they stande not: but the house of the ryghteous shall stande steadfaste.
Prov.12.8	A man shalbe commended for hys wysdome, but a fole shalbe despysed.
Prov.12.9	A symple man which laboureth and worketh, is better then one that is gorgyous and lacketh bread.
Prov.12.10	A ryghteous man regardeth the lyfe of hys catell, but the vngodly haue cruel hertes.
Prov.12.11	He that tylleth his lande, shall haue plenteousnesse of bread: but he that foloweth ydylnes: is a very foole.
Prov.12.12	The desyre of the vngodly hunteth after myschefe, but the rote of the ryghteous bringeth forth fruyte.
Prov.12.13	The wycked falleth into the snare thorow the malyce of hys awne mouth, but the iust shall eschape out of parell.
Prov.12.14	Euery man shall enioye good accordynge to the frute of hys mouth, and after the workes of hys handes shall he be rewarded.
Prov.12.15	Loke what a foole taketh in hande, he thynketh it well done: but he that is wyse, wyll be counceled.
Prov.12.16	A foole vttereth hys wrath in all the haste, but a discrete man couerith wronge.
Prov.12.17	A iust man wyll tell the trueth, and shewe the thynge that is ryght: but a false witnesse disceaueth.
Prov.12.18	A sclaunderous person prycketh lyke a swerde but a wyse mans tonge is wholsome.
Prov.12.19	A trewe mouth is euer constant, but a dissemblynge tonge is soone chaunged.
Prov.12.20	They that ymagyn euell in theyr mynde, wyll disceaue: but the councelers of peace, shall haue ioye folowynge them.
Prov.12.21	There shall no mysfortune happen vnto the iust, but the vngodly shalbe fylled with misery.
Prov.12.22	The Lorde abhorreth lyinge lyppes, but they that laboure for trueth please hym.
Prov.12.23	He that hath vnderstandynge, doth hyde wysdome: but an vndiscrete herte telleth out hys folyshnesse.
Prov.12.24	A diligent hande shall beare rule, but the ydle shalbe vnder tribute.
Prov.12.25	Heuynesse discorageth the herte of man, but a good worde maketh it glad agayne.
Prov.12.26	The ryghteous excelleth hys neygboure, but the waye of the vngodly wyll disceaue them selues.
Prov.12.27	The disceytfull man shall not roste, that he toke in huntynge, but the riches of the iuste man is of great valewe.
Prov.12.28	In the waye of ryghteousnesse there is lyfe, and in the same waye there is no death.
Prov.13.1	A Wyse sonne wyll herken to hys fathers warnynge, but he that is scornefull, will not heare when he is reproued.
Prov.13.2	A good man shall enioye the frute of his mouth but he that hath a frowarde mynde, shalbe spoyled.
Prov.13.3	He that kepeth hys mouth kepeth hys lyfe: but who so openeth hys lyppes to euell, destroyeth hym selfe.
Prov.13.4	The slogarde wolde fayne haue, Ꟶ cannot get hys desyre: but the soule of the diligent shall haue plenty.
Prov.13.5	A ryghteous man abhorreth lyes, but the vngodly shameth both other and hym selfe.
Prov.13.6	Ryghteousnesse kepeth the innocent in the waye, but vngodlynesse doth ouerthrowe the synner.
Prov.13.7	Some men are ryche, though they haue nothynge, agayne some men are poore, hauing greate ryches.
Prov.13.8	With goodes euery man delyuereth his lyfe, and the poore wyll not be reproued:
Prov.13.9	The lyght of the ryghteous maketh ioyfull, but the candle of the vngodly shalbe put out.
Prov.13.10	Amonge the proude there is euer stryfe, but amonge those that do all thynges with aduisement, there is wysdome.
Prov.13.11	Uaynlye gotten goddes are soone spent: but they that be gathered to gether with the hande, shall increace.
Prov.13.12	Longe taryenge for a thynge that is differred, greueth the herte: but when the desyre commeth: it is a tree of lyfe.
Prov.13.13	Whoso despyseth anye thinge, shalbe hurt for the same: but he that feareth the commaundement, shall haue the rewarde.
Prov.13.14	The lawe is a well of lyfe vnto the wyse, that it maye kepe hym from the snares of death:
Prov.13.15	Good vnderstandinge geueth fauour, but harde is the waye of the despysers.
Prov.13.16	A wyse man doth all thynges with discrecion, but a foole wyll declare hys foly.
Prov.13.17	An vngodly messaunger falleth into myschefe, but a faythfull ambassadour is wholsome.
Prov.13.18	He that thinketh scorne to be refourmed, commeth to pouerte Ꟶ sname: but whoso regardeth correccion shall come to honoure.
Prov.13.19	When a desyre is brought to passe, it delyteth the soule: but fooles counte it abhominacyon to departe from euell.
Prov.13.20	He that goeth in the company of wyse men, shalbe wyse: but whoso is a companyon of fooles, shalbe hurte.
Prov.13.21	Myschefe foloweth vpon synners, but the ryghteous shall haue a good rewarde.
Prov.13.22	He that is vertuous, leaueth an enheritaunce vnto hys chylders children and the ryches of the synner is layed vp for the iust.
Prov.13.23	There is plenteousnesse of fode in the feldes of the poore, but the felde not well ordred is without frute.
Prov.13.24	He that spareth the rodde, hateth hys sonne: but whoso loueth hym, chastiseth hym by tymes.
Prov.13.25	The ryghteous eateth, and is satisfyed, but the bely of the vngodly hath neuer ynough,
Prov.14.1	Wyse women vpholde theyr house, but a folysh wyfe plucketh it downe.
Prov.14.2	He that walketh in the ryght path of the Lorde feareth him: but he that turneth him selfe awaye from his wayes, dispyseth hym.
Prov.14.3	In the mouth of the foolysh is the rodd of pryde, but the lyppes of the wyse wyll preserue them.
Prov.14.4	Where no oxen are, there the crybbe is emptye: but where the oxen laboure there is moche frute.
Prov.14.5	A faythfull wytnesse wyll not dissemble, but a false recorde wyll make a lye.
Prov.14.6	A scornefull body seketh wysdome, and fyndeth it not: but knowledge is easy to come by, vnto hym that wyll vnderstande.
Prov.14.7	Se that thou medle not with a foole, in whom thou perceauest to be no knowledge.
Prov.14.8	The wysdome of hym that hath vnderstanding is, to take hede vnto his waye but the folyshnesse of the vnwyse disceaueth.
Prov.14.9	Foles make but a sporte of synne, but there is fauorable loue amonge the ryghteous.
Prov.14.10	The herte feleth hys owne lyues bytternesse: nether shall straunger be partaker of his ioye.
Prov.14.11	The house of the vngodly shalbe ouerthrowne, but the tabernacle of the ryghteous shall floryshe.
Prov.14.12	There is awaye which some men thynke to be ryght, but the ende therof leadeth vnto death.
Prov.14.13	The herte is sorowefull euen in laughter, and the ende of myrth is heuynes.
Prov.14.14	A backslydynge hert shalbe fylled wt his awne wayes, but a good man shall lyue of his frutes.
Prov.14.15	An ignoraunt body beleueth all thinges: but who so hath vnderstandinge, loketh well to his goinges.
Prov.14.16	A wyse man feareth, and departeth from euell, but a furiouse foole goeth on presumpteously:
Prov.14.17	An vnpacyent man dealeth folyshly: but he that is well aduysed, is hated of the fole.
Prov.14.18	The ignoraunt haue folyshnes in possessyon, but the wyse are crowned with knowledge.
Prov.14.19	The euell shall bowe them selues before the good, and the vngodly shall wayte at the dores of the ryghteous.
Prov.14.20	The poore is hated euen of hys awne neyghboures, but the ryche hath many frendes.
Prov.14.21	Whoso despyseth his neyghbour doth a misse: but blessed is he the hath pytie of the poore.
Prov.14.22	Without doute they erre that ymagyne wyckednes, but they that muse vpon good thynges, vnto soche shall happen mercy and faythfulnesse
Prov.14.23	In euery laboure there is some profecte. But only lippe laboure, bringeth forth penurye.
Prov.14.24	Ryches are as a crowne vnto the wyse, but the ignoraunce of fooles is very folyshnesse.
Prov.14.25	A faythfull witnesse delyuereth soules, but a disceytfull wytnesse bryngeth forth lyes.
Prov.14.26	The feare of the Lorde is a stronge holde, and hys chyldren are vnder a sure defence.
Prov.14.27	The feare of the Lorde is a well of lyfe, to auoyde the snares of death.
Prov.14.28	The increase and prosperite of the comens is the kynges honoure, but the decaye of the people is the confusyon of the Prynce.
Prov.14.29	He that is pacient, hath muche vnderstandyng: but he that is soone displeased, prouoketh folyshnesse.
Prov.14.30	A mery herte is the lyfe of the body, but rancoure consumeth awaye the bones.
Prov.14.31	He that doth a poore man wrong, blasphemeth his maker: but whoso hath pytie of the poore, doth honoure vnto God.
Prov.14.32	The vngodly is cast awaye for hys iniquitye, but the ryghteous hath a good hope euen in death.
Prov.14.33	Wysdome resteth in the herte of hym that hath vnderstandyng and it shalbe knowen amonge them that are vnlerned.
Prov.14.34	Ryghteousnesse setteth vp the people, but the sacrifyce of the hethen is synfull.
Prov.14.35	A discrete seruaunt is a pleasure vnto the kynge, but one that is not honest prouoketh hym vnto wrath.
Prov.15.1	A Softe answere putteth downe displeasure, but frowarde wordes prouoke vnto anger.
Prov.15.2	The tonge of suche as be wyse, vseth knowledge a right, as for a folysh mouth it blabbeth out nothyng, but folyshnesse.
Prov.15.3	The eyes of the Lord loke on euery place, beholdyng both the good Ꟶ badd
Prov.15.4	A wholsome tonge is a tree of lyfe, but he that abuseth it, hath a broken mynde.
Prov.15.5	A foole despyseth hys fathers correccyon, but he that taketh hede whan he is reproued shall haue the more vnderstandinge.
Prov.15.6	The house of the ryghteous is full of ryches, but the increase of the vngodly are nye destruccion.
Prov.15.7	A wyse mouth poureth oute knowledge but the herte of the folysh doth not so.
Prov.15.8	The Lord abhorreth the sacrifyce of the vngodly, but the prayer of the ryghteous is acceptable vnto hym.
Prov.15.9	The waye of the vngodly is an abhominacyon vnto the Lord: but whoso foloweth ryghteousnesse, hym he loueth.
Prov.15.10	He that forsaketh the ryght strete, shalbe sore punyshed: and who so hateth correccyon, shall dye.
Prov.15.11	The hell with her payne is knowen vnto the Lorde, howe moche more then the hertes of men?
Prov.15.12	A scornefull body loueth not one that rebuketh hym nether will he come vnto the wyse.
Prov.15.13	A mery herte maketh a chearfull countenaunce, but an heuy herte compelleth a man to syght.
Prov.15.14	The hert of hym that hath vnderstandyng, doth seke after knowledge, but the mouth of fooles is fedd with foolyshnesse.
Prov.15.15	All the dayes of the poore are myserable, but a quyete hert is as a continual feast.
Prov.15.16	Better is a lytle with the feare of the Lorde, then greate treasure with sorowe.
Prov.15.17	Better is a measse of potage with loue, then a fat oxe with euell will.
Prov.15.18	An angrye man stereth vp stryfe, but he that is pacient, stylleth discorde.
Prov.15.19	The waye of a slouthfull man, is as it were hedged with thornes, but the strete of the ryghteous is well clensed.
Prov.15.20	A wyse sonne maketh a glad father, but an vndiscrete body shameth his mother.
Prov.15.21	A foole reioyseth in foolyshe thinges, but a wyse man loketh well to his awne goynges.
Prov.15.22	Unaduysed thoughtes shall come to naught, but where as men are that canne geue councell, there is stedfastnesse.
Prov.15.23	A ioyfull thynge is it, to a man when his counsell is folowed: and very pleasunt is a worde spoken in due season.
Prov.15.24	The waye of lyfe leadeth vnto heauen, that a man shulde beware of hell beneth.
Prov.15.25	The Lorde will breake downe the house of the proude, but he shall make fast the borders of the widdowe.
Prov.15.26	The Lorde abhorreth the ymaginacyons of the wycked, but pure wordes of innocentes are pleasaunt vnto hym.
Prov.15.27	The couetous man roteth vp hys awne house, but who so hateth rewardes, shall lyue.
Prov.15.28	The herte of the ryghtuouse studieth his answere afore. but the wycked mans mouthe spueth out myschefe.
Prov.15.29	The Lorde is farre from the vngodly, but he heareth the prayer of the ryghteous.
Prov.15.30	Lyke as the clearnesse of the eyes reioyseth the herte, so doth a good name fede the bones.
Prov.15.31	The eare that harkeneth to the refourmacyon of lyfe, shall dwell amonge the wyse.
Prov.15.32	He that refuseth to be refourmed, despyseth hys awne soule: but he that submytteth hym selfe to correccyon, is wyse.
Prov.15.33	The feare of the Lorde is the ryght science of wysdome, and lowlynes goeth before honoure.
Prov.16.1	A Man maye well purpose a thynge in hys herte, but the answere of the tonge commeth of the Lorde.
Prov.16.2	A man thynketh all hys wayes to be cleane, but it is the Lorde that iudgeth the myndes.
Prov.16.3	Commytte thy worckes vnto the Lorde and loke what thou deuysest, it shall prospere.
Prov.16.4	The Lorde doth all thynges for hys awne sake, yee and when he kepeth the vngodly for the daye of wrath.
Prov.16.5	The Lorde abhorreth all such as be of a proude herte, his hande is against ther hande and they shall not escape as innocentes.
Prov.16.6	With louinge mercy Ꟶ faythfulnesse, synnes be forgeuen, Ꟶ who so feareth the Lord eschueth euell.
Prov.16.7	When a mans wayes please the Lorde, he maketh his very enemyes to be his frendes.
Prov.16.8	Better is it to haue a lytle thynge with ryghteousnes, then greate rentes, wrongeously gotten.
Prov.16.9	A man deuiseth awaye in his herte, but it is the Lorde that ordreth hys goynges.
Prov.16.10	When the prophecy is in the lyppes of the kynge, his mouth shall not go wronge in iudgment.
Prov.16.11	A trewe measure Ꟶ a trewe balaunce are the Lordes iudgment, he maketh all weyghtes.
Prov.16.12	It is a greate abhominacyon when kynges are wycked, for a kynges seate shulde be holden vp with ryghteousnesse.
Prov.16.13	Ryghteous lyppes are pleasaunt vnto kynges: and he that speaketh the trueth shalbe beloued.
Prov.16.14	The kynges displeasure is a messaunger of death, but a wyse man will pacifye him.
Prov.16.15	The cherefull countenaunce of the kynge is lyfe, and his louynge fauoure is as the euenynge dewe.
Prov.16.16	To haue wysdome in possessyon is better then to haue golde: and to get vnderstandynge, is rather to be chosen them to haue syluer.
Prov.16.17	The path of the ryghteous is to eschue euell: Ꟶ who so loketh well to his wayes, kepeth his awne soule.
Prov.16.18	Presumtpteousnes goeth before destruccyon, and after a proude stomake there foloweth a fall.
Prov.16.19	Better is it to be of humble mynde with the lowly, then to deuyde the spoyles with the proude.
Prov.16.20	He that handleth a matter wysely, opteyneth good: Ꟶ blessed is he, that putteth hys trust in the Lorde.
Prov.16.21	Who so hath a wyse vnderstandynge, shalbe called to councell: and he that can speake fayre, shall haue the more lernynge.
Prov.16.22	Understandinge is a well of lyfe vnto him that hath it: as for the chastenynge of fooles, it is but foolyshnesse.
Prov.16.23	A wyse hart ordreth hys mouth wysely, and amendeth the doctryne in his lyppes.
Prov.16.24	Fayre wordes are an hony combe, a refreshynge of the mynde, Ꟶ health of the bones.
Prov.16.25	There is awaye that men thyncke to be ryght, but the ende therof leadeth vnto death.
Prov.16.26	A troublous soule disquyeteth her selfe, for her awne mouth hath brought her therto.
Prov.16.27	An vngodly personne stereth vp euell, and in his lippes he is as an whote burnynge fyre.
Prov.16.28	A frowarde body causeth stryfe, and he that is a blabbe of hys tonge, maketh deuisyon amonge prynces.
Prov.16.29	A wycked man begyleth hys neyghbour, and leadeth him in to the waye that is not good.
Prov.16.30	The vngodly that loketh gastely wt hys eyes ymagineth myschefe, Ꟶ when he moueth his lyppes, he wyll do some harme.
Prov.16.31	Age is a crowne of worshype, yf it be founde in the waye of ryghteousnes.
Prov.16.32	A pacient man is better then one stronge: and he that can rule him selfe, is more worth then he that wynneth a cytye.
Prov.16.33	The lottes are cast in to the lappe, but the ordrynge ther of standeth all in the Lorde.
Prov.17.1	Better is a drye morsell wyth quyetnesse, then a house full of fatt offringe with stryfe.
Prov.17.2	A discrete seruaunt shall haue more rule then the sonnes that haue no wysdome, and shall haue lyke heritage with the brethren.
Prov.17.3	Lyke as syluer is tryed in the fyre, and golde in the fornace, euen so doth the Lorde proue the hertes.
Prov.17.4	A wycked body gyueth audience to false lyppes, Ꟶ a frowarde personne geueth eare to a disceatfull tonge.
Prov.17.5	Who so laugheth the poore to scorne, blasphemeth his maker: and he that is glad of another mans hurte, shall not be vnpunyshed.
Prov.17.6	Chylders chyldren are a worshyppe vnto the elders, and the fathers are the honoure of the chyldren.
Prov.17.7	Speach of auctorytie becommeth not a foole, moche lesse a lyinge mouth then besemeth a prince.
Prov.17.8	A rewarde is as a precious stone vnto him that hath it: but vnto whomsoeuer it turneth it maketh him vnwise.
Prov.17.9	Who so couereth another mans offence, seketh loue: but he that discloseth the faute, setteth the prynce agaynst him selfe.
Prov.17.10	One reprofe onely doth more good to hym that hath vnderstandynge, then an .C. strypes vnto a foole.
Prov.17.11	A sedycious personne seketh myschefe, Ꟶ therfore is a cruell messaunger sent agaynst him.
Prov.17.12	It were better to come agaynst a she Beare robbed of her whelpes, then agaynst a foole in his foolishnes.
Prov.17.13	Who so rewardeth euell for good, the plage shall not departe from his house.
Prov.17.14	The beginninge of stryfe is as when a man maketh an Issue for water, therfore or the metynge be leaue of contencyon.
Prov.17.15	The Lorde hateth as well him that iustifieth the vngodly, as him that condempneth the innocent.
Prov.17.16	What helpeth it to geue a foole treasure in hys hande, where as he hath no mynde to bye wysdome?
Prov.17.17	He is a frende that all waye loueth, and in aduersyte a man shall knowe who is hys brother.
Prov.17.18	Who so promyseth by the hande, and is suertye for his neyghboure, he is a foole.
Prov.17.19	He that delyteth in synne loueth stryfe: and who so setteth his dore to hye, seketh after a fall.
Prov.17.20	Who so hath a frowarde herte, opteyneth no good: and he that hath an ouerthwarte tonge, shall fall into myschefe.
Prov.17.21	He that begettith a fole begettith his sorowe, Ꟶ the father of a foole can haue no ioye.
Prov.17.22	A mery herte maketh a lusty age, but a sorowfull mynde dryeth vp the bones.
Prov.17.23	The vngodly taketh gyftes out of the bosome, to wreste the wayes of iudgement.
Prov.17.24	Wysdome shyneth in the face of him that hath vnderstandynge, but the eyes of fooles wandre thorowe out all landes.
Prov.17.25	An vndiscrete sonne is a grefe vnto hys father, and an heuynesse vnto hys mother.
Prov.17.26	To punyshe the innocent, and to smite the prynces that geue true iudgement, are both euell.
Prov.17.27	A wyse man, vseth fewe wordes, and he is a man of vnderstandynge, that maketh moch of hys sprete.
Prov.17.28	Yee a very foole (when he holdeth hys tonge) is counted wyse, and to haue vnderstandynge, when he shutteth hys lyppes.
Prov.18.1	He accompanieth hym selfe with all steadfast Ꟶ helth some doctryne, that hath a feruent desyre to it and is sequestrate from companye.
Prov.18.2	A foole hath no delyte in vnderstandinge, but onely in those thinges wherin his herte reioyseth.
Prov.18.3	When the vngodly commeth, them commeth also dysdayne, and with the dishonest person commeth shame and dishonour.
Prov.18.4	The wordes of a wyse mans mouth are lyke depe waters, and the well of wysdome is lyke a full streame.
Prov.18.5	It is not good to regarde the personne of the vngodly, or to put backe the ryghteous in iudgement.
Prov.18.6	A fooles lyppes are euer brawelynge, and his mouth prouoketh vnto battayll.
Prov.18.7	A fooles mouth is hys awne destruccyon, and hys lyppes are the snare for hys awne soule
Prov.18.8	The wordes of a sclaunderer are very woundes, and go thorowe vnto the ynmost partes of the body.
Prov.18.9	Who so is slouthfull and slacke in hys laboure, is the brother of him that is a waster.
Prov.18.10	The name of the Lord is a stronge castell, the ryghteous flyeth vnto it, and is in saue garde.
Prov.18.11	But the ryche mans goodes are his stronge holde, ye he taketh them for an hye wall rounde aboute him.
Prov.18.12	After pryde commeth destruccyon, and honour after lowlynes.
Prov.18.13	He that geueth sentence in a matter before he heare it, is a foole, and worthy to be confounded.
Prov.18.14	A good stomacke dryueth awaye a mans disease, but when the sprete is vexed, who maye byde it?
Prov.18.15	A wyse herte laboureth for knowledge and a prudent eare seketh vnderstandynge.
Prov.18.16	Lyberalite bryngeth a man to honoure and worshyppe, and setteth him amonge great men.
Prov.18.17	The righteous declareth his awne cause first him selfe, yf his neyghbour come, he shall finde him.
Prov.18.18	The lott pacifyeth the variaunce, Ꟶ parteth the myghtye a sunder.
Prov.18.19	A brother though he be greued wt offence, yet is he more worth then a very stronge castell: and they that holde together are lyke the barre of a palace.
Prov.18.20	A mans bely shalbe satisfyed wt the frute of his awne mouth, and with the increase of hys lyppes shall he be fylled.
Prov.18.21	Death and lyfe are in the instrument of the tonge: and they that loue it, shall enioye the frute therof.
Prov.18.22	Who so fyndeth a wyfe fyndeth a good thynge, and receaueth an wholsome benefyte of the Lorde.
Prov.18.23	The poore maketh supplicacyon Ꟶ praieth mekely: but the riche geueth a rough answere.
Prov.18.24	A man that loueth his frendes wyll be compinable with them: and some frende sticketh faster to a man then his brother.
Prov.19.1	Better is the pore that lyueth godly, then the blasphemer that is but a fole.
Prov.19.2	Where no discrecyon is, there the soule is inclined to the thyng that is not good, and is swyft on fote, and offendeth.
Prov.19.3	Folysshenes maketh a man to go out of hys waye, Ꟶ then is hys herte vnpacient against the Lorde.
Prov.19.4	Ryches make many frendes: but the pore is forsaken of hys neyghboure.
Prov.19.5	A false witnes shall not remayne vnpunysshed: and he that speaketh lyes shall not escape.
Prov.19.6	The multitude hangeth vpon great men: and euery man fauoureth hym that geueth rewardes.
Prov.19.7	As for the poore, he is hated amonge all his brethren: yee, hys awne frendes withdrawe from him: and yf he aske them the cause, they dysdayne to answere hym.
Prov.19.8	He that is wyse, loueth hys awne soule: and kepeth vnderstandinge, that he maye prospere.
Prov.19.9	A false witnes shall not remayne vnpunyshed: and he that speaketh lyes shall peryshe.
Prov.19.10	Pleasure becommeth not a foole, moch more vnsemely is it, a bonde man to haue the rule of prynces.
Prov.19.11	A wyse man can put of displeasure: and it is hys honoure to lett some fautes passe.
Prov.19.12	The kynges dysfauoure is lyke the roarynge of a lyon, but hys frendshypis lyke the dewe vpon the grasse.
Prov.19.13	An vndyscrete sonne is the heuynes of his father: Ꟶ a braulyng wyfe is lyke the top of an house, where thorowe it is euer droppynge.
Prov.19.14	House and rychesse maye a man haue by the herytage of hys elders: but a dyscrete woman is the gyft of the Lorde.
Prov.19.15	Slouthfulnes bryngeth slepe: and a soule accustomed with crafte shall suffre honger.
Prov.19.16	Whoso kepeth the commaundment, kepeth his awne soule: but he that regardeth not hys waye, shall dye.
Prov.19.17	He that hath pitye vpon the poore, lendeth vnto the Lorde: and loke what he layeth out, it shalbe payed hym agayne.
Prov.19.18	Chasten thy sonne whyle there is hope: but let not thy soule be moued to slaye hym.
Prov.19.19	A man of great wrath beareth a payne: and though thou once deliuer him, thou must agayne do asmoch for him.
Prov.19.20	O geue care vnto good councell, and be content to be reformed, that thou mayest be wyse in thy latter dayes.
Prov.19.21	There are many deuyces in a mans herte: neuertheles, the councell of the Lorde shall stande.
Prov.19.22	It is a mans worship to do good: Ꟶ better it is to be a pore man then a dissembler.
Prov.19.23	The feare of the Lord bringeth a man to lyfe: and he shall rest the hole night in plenteousnes, without visitacyon of anye plage.
Prov.19.24	A slouthfull man shuteth his handes into his bosom, as into the pot: and wyll not take payne to put it to hys mouth.
Prov.19.25	If thou smytest a scornefull persone, the ignoraunt shall take better heed: and yf thou reprouest one that hath vnderstondynge, he wylbe the wyser.
Prov.19.26	He that hurteth his father or shuteth out hys mother, is a shamefull and an vnworthy sonne.
Prov.19.27	My sonne, heare nomore the doctrine that leadeth the vnto errours from the wordes of vnderstondinge.
Prov.19.28	A false witnes laugheth iudgement to scorne: and the mouth of the vngodly eateth wickednesse.
Prov.19.29	Punyshementes are ordeyned for the scornefull: and stryppes for fooles backes.
Prov.20.1	Wyne maketh a man to be scornefull: and stronge dryncke causeth a man to be vnquyete: who so delyteth therin, shall neuer be wyse.
Prov.20.2	The kynge ought to be feared as the roaryng of a lion: who so prouoketh him vnto anger offendeth agenst his awne soule.
Prov.20.3	It is a mans honour to kepe him selfe from strife: but they that haue pleasure in braulynge are fooles euery one.
Prov.20.4	A slouthfull body wyll not go to plowe for colde of the wynter: therfore shall he go a beggyng in sommer, Ꟶ haue nothynge.
Prov.20.5	Wyse councell in the herte of man is lyke a water in the depe of the earth: and a man that hath vnderstondynge bryngethe it forth.
Prov.20.6	Many there be that wolde be called good doers: but where shall one fynde a true faythfull man.
Prov.20.7	Whoso leadeth a godly and an innocent life: is righteous and happy shall hys chyldren be whom he leaueth behynde him.
Prov.20.8	A kyng that sitteth in the throne of iudgment, and loketh well about hym, dryueth awaye all euell.
Prov.20.9	Who can saye, my hert is cleane, I am innocent from synne?
Prov.20.10	To vse two maner of weyghtes, or two maner of measures, both these are abhomynable vnto the Lorde.
Prov.20.11	A childe is knowne by his conuersacion, whether his worckes be pure Ꟶ ryght.
Prov.20.12	The eare to heare, the eye to se: the Lorde hath made them both.
Prov.20.13	Delyte not thou in slepe, lest thou come vnto pouertye: but open thyne eyes, that thou mayst haue bred ynough.
Prov.20.14	It is naught it is naught (sayeth he that byeth any thynge:) but when he commeth to his awne house, then he boasteth of hys peny worth.
Prov.20.15	A man that hath a mouth of vnderstandynge hathe many precyous stones and costly Iewels.
Prov.20.16	Take hys garment that is suretye for a straunger: and take a pledge of hym for the vnknowne mans sake.
Prov.20.17	Euery man lyketh the breed that is gotten with disceate: but at the last hys mouth shalbe fylled with grauell.
Prov.20.18	Thorowe councell, the thynges that men deuyse go forwarde: and wt discrecion ought warres to be taken in hande.
Prov.20.19	The crafty disceatfull bewrayth secret councell: and to him that custometh flaterynge lyppes ioyne nott thy selfe.
Prov.20.20	Whoso curseth hys father Ꟶ mother: his lyght shalbe put out in the myddest of darcknes.
Prov.20.21	The heritage that commeth to hastely at the first, shall not be praysed at the ende.
Prov.20.22	Saye not thou: I wyll recompense euell: but put thy trust in the Lorde, and he shall defende the.
Prov.20.23	The Lorde abhorreth two maner of weyghtes, and a false balaunce is an euell thinge.
Prov.20.24	The Lorde ordreth euery mans goinges: howe maye a man then vnderstande hys awne waye?
Prov.20.25	It is a snare for a man to deuoure that which is holy: and after the vowe to turne to thyne awne vse, the thynge thou hast vowed.
Prov.20.26	A wyse king destroyethe the vngodly, and bryngeth the whele ouer them.
Prov.20.27	The lanterne of the Lorde is the breth of man: and goth thorowe all the inwarde partes of the body.
Prov.20.28	Mercye and faythfulnes preserue the kinge: and with louynge kyndnes hys seate is holden vp.
Prov.20.29	The strength of yonge men is theyr worshyppe, and a gray heed is an honour vnto the aged.
Prov.20.30	Woundes dryue, awaye euell, Ꟶ so do strypes the inwarde partes of the body.
Prov.21.1	The kynges herte is in the hande of the Lorde, lyke as are the ryuers of water: he maye turne it whithersoeuer he wyll.
Prov.21.2	Euery man thynketh hys awne waye to be ryght: but the Lorde iudgeth the hertes.
Prov.21.3	To do ryghteousnesse and iudgement is more acceptable to the Lord then sacrifyce.
Prov.21.4	A presumpteous loke, a proude stomacke: and the plowynge of the vngodly is synne.
Prov.21.5	The deuyces of one that is diligent brynge plenteousnes: but he that is vnaduised commeth vnto pouertye.
Prov.21.6	Whoso hoordeth vp rychesse with the dysceatfulnesse of hys tonge, he is vayne and a foole, and lyke vnto them that seke theyr awne deeth.
Prov.21.7	The robberyes of the vngodly shalbe theyr awne destruccyon: for they wyll nott do the thynge that is ryght.
Prov.21.8	The wayes of the frowarde are straunge: but the worckes of hym that is cleane are ryght.
Prov.21.9	It is better to dwell in a corner vnder the house toppe, then with a braulynge woman in a wyde house.
Prov.21.10	The soule of the vngodly wysheth euell: and hath no pitye vpon hys neyghboure.
Prov.21.11	When the scornefull is punyshed, the ignoraunt take the better heade: and when he seyth the wyse men prospere, he wyll receaue the more vnderstandynge.
Prov.21.12	The ryghteous man wysely consydereth the house of the wicked: and for theyr wickednes God ouerthroweth the vngodly.
Prov.21.13	Whoso stoppeth hys eares at the cryenge of the poore: he shall crye hym selfe, and not be hearde.
